13,5,774.4,164.8,185.60000000000002,102.09999999999997,1,1,1.0
14,2,94.57,0.25,219.42000000000002,61.12,1,1,1.0
14,3,306.76,0.0,396.14,112.1,1,1,1.0
14,5,734.4,151.0,225.60000000000002,117.30000000000001,1,1,1.0
14,6,0.0,179.94,15.28,44.170000000000016,1,1,1.0
15,2,94.66,0.25,219.19000000000003,60.96,1,1,1.0
15,3,306.67,0.0,396.22999999999996,112.1,1,1,1.0
15,5,695.8,142.7,264.20000000000005,117.30000000000001,1,1,1.0
15,6,0.0,164.1,34.5,72.70000000000002,1,1,1.0
16,2,94.76,0.25,218.96000000000004,60.8,1,1,1.0
16,3,306.58,0.0,396.32,112.1,1,1,1.0
16,5,654.4,137.2,275.23,113.10000000000002,1,1,1.0
16,6,0.0,170.3,51.0,74.69999999999999,1,1,1.0
17,2,94.86,0.25,218.71999999999997,60.64,1,1,1.0
17,3,306.49,0.0,396.40999999999997,112.1,1,1,1.0
17,5,617.13,130.3,265.57000000000005,109.0,1,1,1.0
17,6,0.0,167.2,72.7,92.19999999999999,1,1,1.0
18,2,94.95,0.25,218.5,60.48,1,1,1.0
18,3,306.4,0.0,396.5,112.1,1,1,1.0
18,5,584.01,122.0,250.39,106.30000000000001,1,1,1.0
18,6,0.0,167.2,94.4,112.80000000000001,1,1,1.0
19,2,95.05,0.25,218.26,60.32,1,1,1.0
19,3,306.34,0.0,396.46999999999997,111.89,1,1,1.0
19,5,548.12,116.5,243.48000000000002,103.5,1,1,1.0
19,6,0.0,173.4,115.0,116.9,1,1,1.0
20,2,95.14,0.25,218.04000000000002,60.16,1,1,1.0
20,3,306.27,0.0,396.44000000000005,111.68,1,1,1.0
20,5,513.6,112.4,240.69999999999993,99.29999999999998,1,1,1.0
20,6,0.0,179.6,139.7,124.1,1,1,1.0
21,2,95.24,0.25,217.8,59.99,1,1,1.0
21,3,306.21,0.0,396.41,111.46,1,1,1.0
21,5,487.4,108.3,222.70000000000005,93.7,1,1,1.0
21,6,0.0,188.9,165.5,130.29999999999998,1,1,1.0
22,2,95.34,0.25,217.57000000000002,59.83,1,1,1.0
22,3,306.14,0.0,396.39,111.25,1,1,1.0
22,5,457.0,105.5,217.20000000000005,88.19999999999999,1,1,1.0
22,6,0.0,199.2,194.4,134.40000000000003,1,1,1.0
23,2,95.43,0.25,217.33999999999997,59.67,1,1,1.0
23,3,306.08,0.0,396.36000000000007,111.04,1,1,1.0
23,5,425.25,97.2,213.04999999999995,89.60000000000001,1,1,1.0
23,6,12.4,204.4,211.9,144.70000000000002,1,1,1.0
24,2,95.53,0.25,217.10999999999999,59.51,1,1,1.0
24,3,306.01,0.0,396.33000000000004,110.83,1,1,1.0
24,5,401.79,93.1,202.00999999999993,86.80000000000001,1,1,1.0
24,6,35.1,217.8,223.20000000000002,148.8,1,1,1.0
25,2,95.63,0.25,216.87,59.35,1,1,1.0
25,3,305.95,0.0,396.3,110.61,1,1,1.0
25,5,376.95,87.6,193.75000000000006,84.0,1,1,1.0
25,6,58.8,225.0,237.59999999999997,163.3,1,1,1.0
26,2,95.72,0.25,216.65,59.19,1,1,1.0
26,3,305.89,0.0,396.27,110.4,1,1,1.0
26,5,354.86,84.8,184.14,79.89999999999999,1,1,1.0
26,6,82.5,236.3,255.10000000000002,173.7,1,1,1.0
27,2,95.82,0.25,216.41000000000003,59.03,1,1,1.0
27,3,305.82,0.0,396.23999999999995,110.19,1,1,1.0
27,5,331.4,77.9,181.39999999999998,82.69999999999999,1,1,1.0
27,6,111.4,248.7,271.5,186.0,1,1,1.0
28,2,95.91,0.25,216.19000000000003,58.87,1,1,1.0
28,3,305.76,0.0,396.21000000000004,109.98,1,1,1.0
28,5,310.69,73.74,170.41000000000003,78.58,1,1,1.0
28,6,141.3,261.1,294.2,198.29999999999995,1,1,1.0
29,2,96.01,0.25,215.95,58.71,1,1,1.0
29,3,305.69,0.0,396.19,109.76,1,1,1.0
29,5,284.47,73.7,170.39999999999998,75.89999999999999,1,1,1.0
29,6,172.2,274.5,317.90000000000003,213.8,1,1,1.0
29,7,911.49,183.0,48.50999999999999,66.25,1,1,1.0
30,2,96.11,0.25,215.71999999999997,58.55,1,1,1.0
30,3,305.63,0.0,396.15999999999997,109.55,1,1,1.0
30,5,270.67,72.32,160.72999999999996,70.38,1,1,1.0
30,6,213.4,291.0,344.70000000000005,226.20000000000005,1,1,1.0
30,7,861.8,178.9,98.20000000000005,67.6,1,1,1.0
31,2,96.2,0.25,215.49,58.39,1,1,1.0
31,3,305.56,0.0,396.13000000000005,109.34,1,1,1.0
31,5,249.96,68.2,160.73999999999998,71.7,1,1,1.0
31,6,253.6,310.6,370.5,229.39999999999998,1,1,1.0
31,7,813.5,158.2,146.5,88.30000000000001,1,1,1.0
32,2,96.3,0.25,215.26,58.22,1,1,1.0
32,3,305.5,0.0,396.1,109.43,1,1,1.0
32,5,232.0,64.1,151.10000000000002,70.30000000000001,1,1,1.0
32,6,300.0,327.1,399.4,212.89999999999998,1,1,1.0
32,7,769.3,141.6,190.70000000000005,98.0,1,1,1.0
33,2,96.4,0.25,215.02,58.06,1,1,1.0
33,3,305.44,0.0,396.07,109.53,1,1,1.0
33,5,215.4,61.3,148.4,68.89999999999999,1,1,1.0
33,6,351.6,344.6,411.69999999999993,195.39999999999998,1,1,1.0
33,7,730.7,134.7,229.29999999999995,109.0,1,1,1.0
34,2,96.49,0.25,214.8,57.9,1,1,1.0
34,3,305.37,0.0,396.03999999999996,109.62,1,1,1.0
34,5,197.5,55.8,144.2,67.5,1,1,1.0
34,6,406.2,369.3,445.8,170.7,1,1,1.0
34,7,682.4,131.9,261.0,104.9,1,1,1.0
35,2,96.59,0.25,214.55999999999997,57.74,1,1,1.0
35,3,305.31,0.0,396.01000000000005,109.72,1,1,1.0
35,5,183.7,54.42,140.10000000000002,67.5,1,1,1.0
35,6,471.2,395.1,437.50000000000006,144.89999999999998,1,1,1.0
35,7,646.5,123.6,244.39999999999998,98.0,1,1,1.0
36,2,96.69,0.25,214.32999999999998,57.58,1,1,1.0
36,3,305.24,0.0,395.99,109.82,1,1,1.0
36,5,168.51,51.7,135.99,63.3,1,1,1.0
36,6,543.4,419.8,393.1,120.19999999999999,1,1,1.0
36,7,607.9,116.7,234.70000000000005,95.2,1,1,1.0
37,2,96.78,0.25,214.1,57.42,1,1,1.0
37,3,305.18,0.0,395.96,109.91,1,1,1.0
37,5,154.7,51.7,130.5,61.89999999999999,1,1,1.0
37,6,630.0,449.7,329.20000000000005,90.30000000000001,1,1,1.0
37,7,577.5,116.7,220.89999999999998,95.2,1,1,1.0
38,2,96.88,0.25,213.87,57.26,1,1,1.0
38,3,305.11,0.0,395.92999999999995,110.01,1,1,1.0
38,5,142.3,51.7,125.0,57.8,1,1,1.0
38,6,739.3,481.7,219.9000000000001,58.30000000000001,1,1,1.0
38,7,543.95,109.38,215.75,87.57,1,1,1.0
39,2,96.97,0.25,213.64000000000001,57.1,1,1,1.0
39,3,305.05,0.0,395.90000000000003,110.1,1,1,1.0
39,5,128.5,47.6,120.9,59.1,1,1,1.0
39,6,855.8,516.8,103.40000000000009,23.200000000000045,1,1,1.0
39,7,510.4,102.07,210.60000000000002,79.93,1,1,1.0
40,2,97.07,0.25,213.41000000000003,56.94,1,1,1.0
40,3,304.99,0.0,395.87,110.2,1,1,1.0
40,5,116.1,44.8,116.70000000000002,57.8,1,1,1.0
40,7,482.4,94.75,201.20000000000005,79.25,1,1,1.0
41,2,97.17,0.25,213.16999999999996,56.78,1,1,1.0
41,3,304.92,0.0,395.84,110.29,1,1,1.0
41,5,103.7,44.8,116.7,56.400000000000006,1,1,1.0
41,7,453.0,87.44,193.29999999999995,78.56,1,1,1.0
42,2,97.26,0.25,212.95,56.62,1,1,1.0
42,3,304.86,0.0,395.80999999999995,110.39,1,1,1.0
42,5,89.9,42.0,113.9,57.8,1,1,1.0
42,7,427.05,80.12,182.74999999999994,81.34,1,1,1.0
43,2,97.36,0.25,212.70999999999998,56.45,1,1,1.0
43,3,304.79,0.0,395.79,110.48,1,1,1.0
43,5,77.5,39.2,111.1,55.099999999999994,1,1,1.0
43,7,401.1,78.3,175.19999999999993,74.50000000000001,1,1,1.0
44,2,97.46,0.25,212.48000000000002,56.29,1,1,1.0
44,3,304.73,0.0,395.76,110.58,1,1,1.0
44,5,66.5,39.2,108.30000000000001,55.099999999999994,1,1,1.0
44,7,375.15,75.1,168.64999999999998,72.80000000000001,1,1,1.0
45,2,97.55,0.25,212.25,56.13,1,1,1.0
45,3,304.66,0.0,395.72999999999996,110.67,1,1,1.0
45,5,55.5,39.2,102.69999999999999,52.3,1,1,1.0
45,7,349.21,64.58,166.69,76.11999999999999,1,1,1.0
46,2,97.65,0.25,212.02,55.97,1,1,1.0
46,3,304.6,0.0,395.69999999999993,110.77,1,1,1.0
46,5,44.5,35.1,99.9,50.9,1,1,1.0
46,7,323.26,59.6,160.64,74.6,1,1,1.0
47,2,97.74,0.25,211.78999999999996,55.81,1,1,1.0
47,3,304.54,0.0,395.67,110.86,1,1,1.0
47,5,33.5,35.1,101.19999999999999,50.9,1,1,1.0
47,7,297.31,60.1,160.19,69.0,1,1,1.0
48,2,97.84,0.25,211.55999999999997,55.65,1,1,1.0
48,3,304.47,0.0,395.64,110.96,1,1,1.0
48,5,23.8,29.6,98.5,50.9,1,1,1.0
48,7,280.76,55.96,153.26999999999998,70.03999999999999,1,1,1.0
49,2,97.5,0.25,212.20999999999998,56.23,1,1,1.0
49,3,304.41,0.0,395.60999999999996,111.05,1,1,1.0
49,5,15.5,29.6,93.0,50.9,1,1,1.0
49,7,264.2,51.82,146.35000000000002,71.08000000000001,1,1,1.0
50,2,97.15,0.25,212.86999999999998,56.8,1,1,1.0
50,3,304.34,0.0,395.59,111.15,1,1,1.0
50,5,5.8,29.6,94.4,43.99999999999999,1,1,1.0
50,7,247.65,47.69,139.42999999999998,72.11,1,1,1.0
51,2,96.81,0.25,213.51999999999998,57.38,1,1,1.0
51,3,304.28,0.0,395.56000000000006,111.24,1,1,1.0
51,5,0.0,25.5,87.8,48.099999999999994,1,1,1.0
51,7,231.1,43.55,132.50000000000003,73.15,1,1,1.0
52,2,96.46,0.25,214.17000000000002,57.96,1,1,1.0
52,3,304.21,0.0,395.53000000000003,111.34,1,1,1.0
52,5,0.0,22.7,78.1,48.099999999999994,1,1,1.0
52,7,212.4,42.93,129.1,64.77000000000001,1,1,1.0
53,2,96.12,0.25,214.82,58.53,1,1,1.0
53,3,304.15,0.0,395.5,111.43,1,1,1.0
53,5,0.0,22.7,69.8,46.7,1,1,1.0
53,7,198.35,42.31,124.35,62.55,1,1,1.0
54,2,95.77,0.25,215.48000000000002,59.11,1,1,1.0
54,3,304.09,0.0,395.46999999999997,111.53,1,1,1.0
54,5,0.0,19.9,60.1,46.699999999999996,1,1,1.0
54,7,184.3,41.7,119.59999999999997,60.33,1,1,1.0
55,2,95.43,0.25,216.13,59.69,1,1,1.0
55,3,304.02,0.0,395.44000000000005,111.62,1,1,1.0
55,5,0.0,19.9,49.1,46.699999999999996,1,1,1.0
55,7,170.25,41.08,114.85000000000002,58.11,1,1,1.0
56,2,95.08,0.25,216.79000000000002,60.26,1,1,1.0
56,3,303.96,0.0,395.41,111.72,1,1,1.0
56,5,0.0,19.9,42.2,41.2,1,1,1.0
56,7,156.2,40.47,112.30000000000001,55.879999999999995,1,1,1.0
57,2,94.74,0.25,217.44,60.84,1,1,1.0
57,3,303.89,0.0,395.39,111.81,1,1,1.0
57,5,0.0,19.9,32.5,41.2,1,1,1.0
57,7,142.15,39.85,109.75,53.660000000000004,1,1,1.0
58,2,94.39,0.25,218.09000000000003,61.42,1,1,1.0
58,3,303.83,0.0,395.36000000000007,111.91,1,1,1.0
58,5,0.0,25.4,22.8,30.200000000000003,1,1,1.0
58,7,128.1,39.23,107.20000000000002,51.45000000000001,1,1,1.0
59,2,94.05,0.25,218.74,61.99,1,1,1.0
59,3,303.76,0.0,395.33000000000004,112.0,1,1,1.0
59,5,0.0,25.4,15.9,30.200000000000003,1,1,1.0
59,7,114.05,38.62,104.64999999999999,49.220000000000006,1,1,1.0
60,2,93.7,0.25,219.40000000000003,62.57,1,1,1.0
60,3,303.7,0.0,395.3,112.1,1,1,1.0
60,5,0.0,25.4,6.2,30.200000000000003,1,1,1.0
60,7,100.0,38.0,102.1,47.0,1,1,1.0
